             Bz    T(K)    Den    Vsw  Kp   Dst
2018   8 17   5.4  205251.   7.3  476. 30    -8
2018   8 18   3.7  238214.   7.8  486. 20     0
2018   8 19   3.0  340245.   8.0  491. 20     0
2018   8 20   4.1  363631.   8.8  501. 20     3
2018   8 21   2.7  352602.   8.9  508. 17     2
2018   8 22   5.0  309546.   8.6  491. 17    -1
2018   8 23   3.7  294326.   7.2  498. 17    -4
2018   9  0   0.7  300392.   8.8  493. 37    -5
2018   9  1  -1.7  175071.   5.1  532. 37   -12
2018   9  2   0.5  171747.   3.9  539. 37   -14
2018   9  3  -1.5  168567.   3.8  541. 23   -13
2018   9  4  -2.3  145611.   3.8  542. 23   -13
2018   9  5  -0.6  121066.   3.8  521. 23   -15
2018   9  6   0.3  123402.   3.8  509. 20   -17
2018   9  7   1.1  113628.   3.5  509. 20   -13
2018   9  8  -0.3  110451.   3.4  507. 20   -10
2018   9  9  -1.6  111244.   3.3  522. 13    -9
2018   9 10  -0.1   98815.   3.0  529. 13    -7
2018   9 11  -0.7   84807.   2.6  527. 13   -10
2018   9 12  -0.4   70406.   2.6  525. 20   -14
2018   9 13  -1.0   88782.   2.7  491. 20   -15
2018   9 14  -2.5   80238.   2.5  490. 20   -17
2018   9 15  -2.1   74109.   2.4  484. 20   -17
2018   9 16  -1.9   80937.   2.4  479. 20   -16
2018   9 17  -1.1   75625.   2.8  480. 20   -14
2018   9 18  -0.7   73874.   3.1  482. 17   -11
2018   9 19  -0.1   73512.   3.5  474. 17    -7
2018   9 20  -0.0   84890.   3.2  475. 17    -7
2018   9 21   0.5   77496.   3.4  475. 17    -8
2018   9 22   1.9   76019.   3.6  471. 17    -8
2018   9 23  -0.6   86889.   4.3  473. 17    -9
2018  10  0   2.5   66415.   4.4  468. 13   -14
2018  10  1   3.0   55106.   5.2  463. 13   -13
2018  10  2  -2.4   39232.   4.1  471. 13   -14
2018  10  3  -0.4   27651.   3.8  465. 17   -12
2018  10  4   0.5   30857.   4.2  461. 17    -8
2018  10  5   0.5   34143.   4.3  459. 17    -6
2018  10  6   0.7   54814.   4.5  457. 10    -6
2018  10  7  -0.0   62141.   4.3  452. 10    -7
2018  10  8  -1.0   64068.   4.2  446. 10    -7
2018  10  9  -0.1   59011.   4.2  452. 10    -5
2018  10 10  -0.2   61694.   4.3  450. 10    -6
2018  10 11  -0.9   63775.   4.3  447. 10    -5
2018  10 12  -1.0   67394.   4.3  445.  3    -3
2018  10 13  -0.2   59451.   3.9  441.  3    -3
2018  10 14  -0.6   68003.   4.2  440.  3    -7
2018  10 15  -0.8   62369.   4.2  431. 10   -12
2018  10 16  -0.5   63351.   4.2  425. 10   -12
2018  10 17   0.1   57410.   4.3  422. 10   -11
2018  10 18   0.8   52190.   4.5  420.  3    -9
2018  10 19   1.2   50033.   4.5  414.  3    -7
2018  10 20   1.1   48013.   4.3  411.  3    -5
2018  10 21   1.1   46853.   4.2  407.  0    -4
2018  10 22   0.7   45806.   4.2  405.  0    -5
2018  10 23   0.2   45617.   4.2  404.  0    -6
2018  11  0   0.3   45161.   4.2  403.  3    -6
2018  11  1   0.1   43770.   4.2  402.  3    -5
2018  11  2  -1.3   45191.   4.3  402.  3    -4
2018  11  3  -1.6   51679.   5.2  399. 10    -3
2018  11  4   0.0   53313.   5.6  396. 10    -5
2018  11  5   0.9   50744.   5.5  398. 10    -4
2018  11  6   0.1   51373.   5.8  398.  0    -2
2018  11  7  -0.3   50818.   5.4  387.  0    -3
2018  11  8   0.7   53509.   5.0  370.  0    -4
2018  11  9  -0.8   51037.   6.0  384.  3    -3
2018  11 10  -1.1   48665.   5.7  372.  3    -1
2018  11 11  -0.9   49036.   6.0  379.  3     2
2018  11 12   0.3   47591.   5.6  388.  7     1
2018  11 13   0.7   47060.   5.0  384.  7    -2
2018  11 14   1.4   45341.   4.6  377.  7     1
2018  11 15   0.8   46373.   4.7  374.  0    -1
2018  11 16   1.9   42258.   4.6  374.  0    -1
2018  11 17   1.3   48741.   5.1  363.  0     2
2018  11 18   0.4   49196.   5.5  365.  3     0
2018  11 19  -0.3   48380.   5.5  363.  3     0
2018  11 20   0.9   41002.   5.0  359.  3    -1
2018  11 21   0.0   42152.   4.8  358.  7    -1
2018  11 22  -0.4   44111.   4.8  356.  7    -1
2018  11 23   0.4   44924.   5.1  354.  7    -1
2018  12  0  -0.0   41491.   5.3  354.  7    -1
2018  12  1  -1.9   41431.   5.1  354.  7    -4
2018  12  2   0.0   37779.   5.1  346.  7    -5
2018  12  3   0.8   38791.   5.3  344. 13    -3
2018  12  4   1.4   43000.   5.5  344. 13    -3
2018  12  5   0.4   46693.   5.9  344. 13    -3
2018  12  6   2.2   41122.   5.9  344. 10    -4
2018  12  7  -1.5   35370.   6.5  347. 10    -4
2018  12  8  -3.3   29169.   6.8  346. 10    -3
2018  12  9  -3.0   19766.   8.0  347. 10    -3
2018  12 10  -3.3   13359.   8.7  345. 10    -3
2018  12 11  -4.0   14325.   6.8  343. 10    -6
2018  12 12  -3.9   12560.   8.0  339.  7    -6
2018  12 13  -0.7   18176.   9.1  338.  7    -3
2018  12 14  -1.3   23515.   9.3  336.  7    -2
2018  12 15  -1.9   18547.   9.3  339. 13    -1
2018  12 16  -1.4   13738.   8.0  340. 13    -1
2018  12 17  -1.4   12710.  10.7  343. 13     0
2018  12 18   0.8   13933.  11.5  340.  3    -1
2018  12 19   1.6   13415.  12.7  336.  3     1
2018  12 20   1.3   11950.  13.4  334.  3     3
2018  12 21   1.4   12726.  12.4  331.  0     3
2018  12 22   2.0   16732.  10.4  324.  0     1
2018  12 23   2.4   29819.   8.5  328.  0     0
2018  13  0   2.5   35406.   7.8  325.  0    -1
2018  13  1   2.6   37906.   7.8  323.  0     1
2018  13  2   1.7   35683.   8.2  320.  0     3
2018  13  3   0.7   38026.   8.8  321.  0     4
2018  13  4  -0.8   40564.   9.5  319.  0     4
2018  13  5  -2.2   36393.   9.2  326.  0     3
2018  13  6  -3.4   31316.  11.4  330. 13     1
2018  13  7  -2.6   22520.  15.9  335. 13     2
2018  13  8  -5.8   23155.  12.5  342. 13     1
2018  13  9  -4.6   22921.  16.0  339. 13    -2
2018  13 10  -4.6   22219.  14.2  342. 13    -2
2018  13 11  -3.9   22189.  19.6  337. 13     1
2018  13 12  -2.7   28002.  25.0  335. 20     2
2018  13 13  -2.3   26659.  32.4  336. 20    11
2018  13 14   1.6   22666.  28.1  337. 20    11
2018  13 15   0.3   21783.  30.0  342. 17    11
2018  13 16   3.4   22835.  29.4  341. 17    12
2018  13 17  -3.8   27816.  25.2  336. 17    13
2018  13 18  -3.1   56095.  19.7  354. 30    11
2018  13 19   6.4   75401.  19.2  379. 30     1
2018  13 20  -1.2  144050.  17.1  426. 30     6
2018  13 21   6.5  198445.   8.9  483. 23     1
2018  13 22   2.4  300600.  10.2  530. 23     8
2018  13 23   3.2  337545.   9.0  564. 23    13
2018  14  0   1.2  432584.  10.5  584. 47    13
2018  14  1   4.3  426525.  10.8  571. 47     2
2018  14  2   1.5  403193.  10.7  579. 47     4
2018  14  3   0.1  359237.   8.9  575. 40    -2
2018  14  4  -7.2  331698.   7.8  571. 40    -6
2018  14  5  -1.0  305759.   6.5  567. 40   -10
