2018 03 03      2.50000     0.289078
2018 03 03      2.70000     0.248537
2018 03 03      2.90000     0.215004
2018 03 03      3.10000     0.200075
2018 03 03      3.30000     0.181275
2018 03 03      3.50000     0.180723
2018 03 03      3.70000     0.490899
2018 03 03      3.90000      2.62588
2018 03 03      4.10000      8.61001
2018 03 03      4.30000      19.1641
2018 03 03      4.50000      31.5204
2018 03 03      4.70000      43.3337
2018 03 03      4.90000      49.1724
2018 03 03      5.10000      44.8298
2018 03 03      5.30000      35.1227
2018 03 03      5.50000      25.9830
2018 03 03      5.70000      17.9984
2018 03 03      5.90000      12.7162
2018 03 03      6.10000      9.05526
2018 03 03      6.30000      4.72249
2018 03 03      6.50000      3.29668
2018 03 03      6.70000      2.80502
2018 03 03      6.90000     0.000000
2018 03 03      7.10000     0.000000
2018 03 03      7.30000     0.000000
2018 03 03      7.50000     0.000000
2018 03 03      7.70000     0.000000
2018 03 03      7.90000     0.000000
2018 03 04      2.10000     0.698269
2018 03 04      2.30000     0.358673
2018 03 04      2.50000     0.204008
2018 03 04      2.70000     0.195949
2018 03 04      2.90000     0.207688
2018 03 04      3.10000     0.193424
2018 03 04      3.30000     0.174238
2018 03 04      3.50000     0.195168
2018 03 04      3.70000     0.478157
2018 03 04      3.90000      2.56985
2018 03 04      4.10000      8.04199
2018 03 04      4.30000      17.4736
2018 03 04      4.50000      28.1833
2018 03 04      4.70000      35.2746
2018 03 04      4.90000      35.5306
2018 03 04      5.10000      31.0148
2018 03 04      5.30000      22.6725
2018 03 04      5.50000      14.6556
2018 03 04      5.70000      8.46027
2018 03 04      5.90000      4.38692
2018 03 04      6.10000      2.42046
2018 03 04      6.30000      1.08974
2018 03 04      6.50000      1.13795
2018 03 04      6.70000     0.647423
2018 03 04      6.90000     0.000000
2018 03 04      7.10000     0.000000
2018 03 04      7.30000     0.000000
2018 03 04      7.50000     0.000000
2018 03 04      7.70000     0.000000
2018 03 04      7.90000     0.000000
2018 03 05      2.10000     0.426511
2018 03 05      2.30000     0.442338
2018 03 05      2.50000     0.298423
2018 03 05      2.70000     0.245481
2018 03 05      2.90000     0.213934
2018 03 05      3.10000     0.195514
2018 03 05      3.30000     0.182758
2018 03 05      3.50000     0.186773
2018 03 05      3.70000     0.680401
2018 03 05      3.90000      3.46267
2018 03 05      4.10000      10.5965
2018 03 05      4.30000      22.8264
2018 03 05      4.50000      34.7234
2018 03 05      4.70000      41.6274
2018 03 05      4.90000      41.2758
2018 03 05      5.10000      34.4470
2018 03 05      5.30000      24.6373
2018 03 05      5.50000      15.4611
2018 03 05      5.70000      8.72274
2018 03 05      5.90000      4.38704
2018 03 05      6.10000      2.54483
2018 03 05      6.30000      1.39298
2018 03 05      6.50000     0.766610
2018 03 05      6.70000     0.343089
2018 03 05      6.90000     0.199862
2018 03 05      7.10000     0.000000
2018 03 05      7.30000     0.000000
2018 03 05      7.50000     0.000000
2018 03 05      7.70000     0.000000
2018 03 05      7.90000     0.000000
2018 03 06      2.10000     0.965829
2018 03 06      2.30000     0.473540
2018 03 06      2.50000     0.273305
2018 03 06      2.70000     0.221243
2018 03 06      2.90000     0.229707
2018 03 06      3.10000     0.192869
2018 03 06      3.30000     0.176081
2018 03 06      3.50000     0.220870
2018 03 06      3.70000      1.04723
2018 03 06      3.90000      4.59107
2018 03 06      4.10000      12.9677
2018 03 06      4.30000      24.6892
2018 03 06      4.50000      35.3378
2018 03 06      4.70000      41.0353
2018 03 06      4.90000      39.6093
2018 03 06      5.10000      31.6475
2018 03 06      5.30000      21.3095
2018 03 06      5.50000      11.9991
2018 03 06      5.70000      6.06071
2018 03 06      5.90000      2.74622
2018 03 06      6.10000      1.90461
2018 03 06      6.30000      1.51547
2018 03 06      6.50000      1.22189
2018 03 06      6.70000     0.539689
2018 03 06      6.90000     0.000000
2018 03 06      7.10000     0.000000
2018 03 06      7.30000     0.000000
2018 03 06      7.50000     0.000000
2018 03 06      7.70000     0.000000
2018 03 06      7.90000     0.000000
2018 03 07      2.10000     0.395921
2018 03 07      2.30000     0.356420
2018 03 07      2.50000     0.259865
2018 03 07      2.70000     0.218469
2018 03 07      2.90000     0.194216
2018 03 07      3.10000     0.196301
2018 03 07      3.30000     0.181768
2018 03 07      3.50000     0.287154
2018 03 07      3.70000      1.40302
2018 03 07      3.90000      5.75098
2018 03 07      4.10000      14.5791
2018 03 07      4.30000      26.1111
2018 03 07      4.50000      35.6603
2018 03 07      4.70000      38.4522
2018 03 07      4.90000      33.8247
2018 03 07      5.10000      25.1214
2018 03 07      5.30000      15.8970
2018 03 07      5.50000      8.75283
2018 03 07      5.70000      4.46462
2018 03 07      5.90000      2.16947
2018 03 07      6.10000      1.17707
2018 03 07      6.30000     0.751432
2018 03 07      6.50000     0.483536
2018 03 07      6.70000     0.363733
2018 03 07      6.90000     0.228109
2018 03 07      7.10000     0.000000
2018 03 07      7.30000     0.000000
2018 03 07      7.50000     0.000000
2018 03 07      7.70000     0.000000
2018 03 07      7.90000     0.000000
2018 03 08      2.10000     0.927023
2018 03 08      2.30000     0.528917
2018 03 08      2.50000     0.293505
2018 03 08      2.70000     0.252530
2018 03 08      2.90000     0.212744
2018 03 08      3.10000     0.198197
2018 03 08      3.30000     0.186989
2018 03 08      3.50000     0.338916
2018 03 08      3.70000      1.79318
2018 03 08      3.90000      6.48485
2018 03 08      4.10000      15.0112
2018 03 08      4.30000      25.5319
2018 03 08      4.50000      33.5193
2018 03 08      4.70000      33.8513
2018 03 08      4.90000      27.8663
2018 03 08      5.10000      20.0164
2018 03 08      5.30000      12.8178
2018 03 08      5.50000      7.27292
2018 03 08      5.70000      3.74583
2018 03 08      5.90000      1.97272
2018 03 08      6.10000      1.41840
2018 03 08      6.30000     0.851947
2018 03 08      6.50000     0.557912
2018 03 08      6.70000     0.524390
2018 03 08      6.90000     0.000000
2018 03 08      7.10000     0.000000
2018 03 08      7.30000     0.000000
2018 03 08      7.50000     0.000000
2018 03 08      7.70000     0.000000
2018 03 08      7.90000     0.000000
2018 03 09      2.10000     0.283856
2018 03 09      2.30000     0.345188
2018 03 09      2.50000     0.238504
2018 03 09      2.70000     0.188181
2018 03 09      2.90000     0.191492
2018 03 09      3.10000     0.183025
2018 03 09      3.30000     0.181648
2018 03 09      3.50000     0.481538
2018 03 09      3.70000      1.94023
2018 03 09      3.90000      6.98007
2018 03 09      4.10000      15.6145
2018 03 09      4.30000      24.3026
2018 03 09      4.50000      29.3618
2018 03 09      4.70000      28.8950
2018 03 09      4.90000      23.1490
2018 03 09      5.10000      16.1269
2018 03 09      5.30000      10.0734
2018 03 09      5.50000      5.88921
2018 03 09      5.70000      3.37217
2018 03 09      5.90000      1.80041
2018 03 09      6.10000     0.982770
2018 03 09      6.30000     0.804274
2018 03 09      6.50000     0.432998
2018 03 09      6.70000     0.299346
2018 03 09      6.90000     0.213611
2018 03 09      7.10000     0.193666
2018 03 09      7.30000     0.000000
2018 03 09      7.50000     0.000000
2018 03 09      7.70000     0.000000
2018 03 09      7.90000     0.000000
2018 03 10      2.10000     0.978956
2018 03 10      2.30000     0.562085
2018 03 10      2.50000     0.322807
2018 03 10      2.70000     0.245995
2018 03 10      2.90000     0.224645
2018 03 10      3.10000     0.198951
2018 03 10      3.30000     0.189161
2018 03 10      3.50000     0.414742
2018 03 10      3.70000      1.61449
2018 03 10      3.90000      5.26689
2018 03 10      4.10000      10.2876
2018 03 10      4.30000      13.6010
2018 03 10      4.50000      13.3381
2018 03 10      4.70000      10.9129
2018 03 10      4.90000      8.05835
2018 03 10      5.10000      5.39630
2018 03 10      5.30000      3.53067
2018 03 10      5.50000      2.37968
2018 03 10      5.70000      1.57967
2018 03 10      5.90000      1.01838
2018 03 10      6.10000     0.648087
2018 03 10      6.30000     0.222227
2018 03 10      6.50000     0.164356
2018 03 10      6.70000     0.165037
2018 03 10      6.90000     0.000000
2018 03 10      7.10000     0.000000
2018 03 10      7.30000     0.000000
2018 03 10      7.50000     0.000000
2018 03 10      7.70000     0.000000
2018 03 10      7.90000     0.000000
2018 03 11      2.10000     0.336954
2018 03 11      2.30000     0.263019
2018 03 11      2.50000     0.221120
2018 03 11      2.70000     0.194096
2018 03 11      2.90000     0.192636
2018 03 11      3.10000     0.189546
2018 03 11      3.30000     0.194967
2018 03 11      3.50000     0.443193
2018 03 11      3.70000      2.00015
2018 03 11      3.90000      5.90040
2018 03 11      4.10000      11.1137
2018 03 11      4.30000      14.0449
2018 03 11      4.50000      13.6915
2018 03 11      4.70000      11.3090
2018 03 11      4.90000      8.60425
2018 03 11      5.10000      6.27624
2018 03 11      5.30000      4.45577
2018 03 11      5.50000      3.31038
2018 03 11      5.70000      2.34096
2018 03 11      5.90000      1.50302
2018 03 11      6.10000     0.942781
2018 03 11      6.30000     0.702120
2018 03 11      6.50000     0.593120
2018 03 11      6.70000     0.352687
2018 03 11      6.90000     0.247671
2018 03 11      7.10000     0.193457
2018 03 11      7.30000     0.000000
2018 03 11      7.50000     0.000000
2018 03 11      7.70000     0.000000
2018 03 11      7.90000     0.000000
2018 03 12      2.10000      1.09847
2018 03 12      2.30000     0.608676
2018 03 12      2.50000     0.335353
2018 03 12      2.70000     0.240992
2018 03 12      2.90000     0.220453
2018 03 12      3.10000     0.190931
2018 03 12      3.30000     0.195710
2018 03 12      3.50000     0.504720
2018 03 12      3.70000      2.22746
2018 03 12      3.90000      6.41400
2018 03 12      4.10000      11.3239
2018 03 12      4.30000      13.9227
2018 03 12      4.50000      13.5370
2018 03 12      4.70000      11.0637
2018 03 12      4.90000      8.63602
2018 03 12      5.10000      6.74050
2018 03 12      5.30000      5.30291
2018 03 12      5.50000      4.13035
2018 03 12      5.70000      2.94501
2018 03 12      5.90000      2.05751
2018 03 12      6.10000      1.46793
2018 03 12      6.30000     0.885962
2018 03 12      6.50000     0.677710
2018 03 12      6.70000     0.542091
2018 03 12      6.90000     0.000000
2018 03 12      7.10000     0.000000
2018 03 12      7.30000     0.000000
2018 03 12      7.50000     0.000000
2018 03 12      7.70000     0.000000
2018 03 12      7.90000     0.000000
2018 03 13      2.10000     0.285797
2018 03 13      2.30000     0.264375
2018 03 13      2.50000     0.189922
2018 03 13      2.70000     0.189994
2018 03 13      2.90000     0.192024
2018 03 13      3.10000     0.193744
2018 03 13      3.30000     0.198768
2018 03 13      3.50000     0.570983
2018 03 13      3.70000      2.36911
2018 03 13      3.90000      6.00994
2018 03 13      4.10000      10.1860
2018 03 13      4.30000      12.1618
2018 03 13      4.50000      11.6136
2018 03 13      4.70000      9.96002
2018 03 13      4.90000      8.14317
2018 03 13      5.10000      6.19324
2018 03 13      5.30000      4.49379
2018 03 13      5.50000      3.36925
2018 03 13      5.70000      2.29243
2018 03 13      5.90000      1.53312
2018 03 13      6.10000      1.02259
2018 03 13      6.30000     0.686236
2018 03 13      6.50000     0.529112
2018 03 13      6.70000     0.632244
2018 03 13      6.90000     0.466943
2018 03 13      7.10000     0.327197
2018 03 13      7.30000     0.000000
2018 03 13      7.50000     0.000000
2018 03 13      7.70000     0.000000
2018 03 13      7.90000     0.000000
2018 03 14      2.10000      1.14832
2018 03 14      2.30000     0.624587
2018 03 14      2.50000     0.371368
2018 03 14      2.70000     0.243703
2018 03 14      2.90000     0.217888
2018 03 14      3.10000     0.196298
2018 03 14      3.30000     0.191095
2018 03 14      3.50000     0.462314
2018 03 14      3.70000      1.75118
2018 03 14      3.90000      4.62584
2018 03 14      4.10000      7.40288
2018 03 14      4.30000      8.32516
2018 03 14      4.50000      7.69692
2018 03 14      4.70000      6.44238
2018 03 14      4.90000      5.28891
2018 03 14      5.10000      4.23092
2018 03 14      5.30000      3.26935
2018 03 14      5.50000      2.45202
2018 03 14      5.70000      1.70848
2018 03 14      5.90000      1.11114
2018 03 14      6.10000     0.777911
2018 03 14      6.30000     0.467768
2018 03 14      6.50000     0.345447
2018 03 14      6.70000     0.255011
2018 03 14      6.90000     0.223077
2018 03 14      7.10000     0.000000
2018 03 14      7.30000     0.000000
2018 03 14      7.50000     0.000000
2018 03 14      7.70000     0.000000
2018 03 14      7.90000     0.000000
2018 03 15      2.10000     0.605378
2018 03 15      2.30000     0.249493
2018 03 15      2.50000     0.206126
2018 03 15      2.70000     0.208402
2018 03 15      2.90000     0.182269
2018 03 15      3.10000     0.189321
2018 03 15      3.30000     0.189967
2018 03 15      3.50000     0.446790
2018 03 15      3.70000      1.48148
2018 03 15      3.90000      3.18752
2018 03 15      4.10000      3.71577
2018 03 15      4.30000      3.12605
2018 03 15      4.50000      2.61763
2018 03 15      4.70000      2.31874
2018 03 15      4.90000      2.51372
2018 03 15      5.10000      2.75516
2018 03 15      5.30000      2.73663
2018 03 15      5.50000      2.48796
2018 03 15      5.70000      2.50750
2018 03 15      5.90000      2.37545
2018 03 15      6.10000      1.60972
2018 03 15      6.30000      1.29878
2018 03 15      6.50000     0.166390
2018 03 15      6.70000     0.151895
2018 03 15      6.90000     0.147942
2018 03 15      7.10000     0.152258
2018 03 15      7.30000     0.147725
2018 03 15      7.50000     0.000000
2018 03 15      7.70000     0.000000
2018 03 15      7.90000     0.000000
2018 03 16      2.10000     0.983913
2018 03 16      2.30000     0.677420
2018 03 16      2.50000     0.416133
2018 03 16      2.70000     0.259593
2018 03 16      2.90000     0.199200
2018 03 16      3.10000     0.181500
2018 03 16      3.30000     0.189202
2018 03 16      3.50000     0.406178
2018 03 16      3.70000      1.24751
2018 03 16      3.90000      2.54951
2018 03 16      4.10000      3.03063
2018 03 16      4.30000      2.74636
2018 03 16      4.50000      3.85363
2018 03 16      4.70000      12.6662
2018 03 16      4.90000      40.1244
2018 03 16      5.10000      82.1825
2018 03 16      5.30000      106.408
2018 03 16      5.50000      93.3698
2018 03 16      5.70000      70.0160
2018 03 16      5.90000      45.6600
2018 03 16      6.10000      27.6079
2018 03 16      6.30000      6.38951
2018 03 16      6.50000      1.71208
2018 03 16      6.70000     0.657756
2018 03 16      6.90000     0.283127
2018 03 16      7.10000     0.000000
2018 03 16      7.30000     0.000000
2018 03 16      7.50000     0.000000
2018 03 16      7.70000     0.000000
2018 03 16      7.90000     0.000000
2018 03 17      2.10000     0.315711
2018 03 17      2.30000     0.219997
2018 03 17      2.50000     0.204834
2018 03 17      2.70000     0.196392
2018 03 17      2.90000     0.182663
2018 03 17      3.10000     0.184646
2018 03 17      3.30000     0.183217
2018 03 17      3.50000     0.381805
2018 03 17      3.70000      1.11886
2018 03 17      3.90000      2.24020
2018 03 17      4.10000      2.77433
2018 03 17      4.30000      5.51840
2018 03 17      4.50000      23.4238
2018 03 17      4.70000      86.7945
2018 03 17      4.90000      184.262
2018 03 17      5.10000      252.059
2018 03 17      5.30000      253.672
2018 03 17      5.50000      203.205
2018 03 17      5.70000      139.161
2018 03 17      5.90000      86.1218
2018 03 17      6.10000      50.0303
2018 03 17      6.30000      26.3857
2018 03 17      6.50000      2.62606
2018 03 17      6.70000      1.37761
2018 03 17      6.90000     0.856413
2018 03 17      7.10000      1.02496
2018 03 17      7.30000     0.000000
2018 03 17      7.50000     0.000000
2018 03 17      7.70000     0.000000
2018 03 17      7.90000     0.000000
2018 03 18      2.10000     0.758801
2018 03 18      2.30000     0.615230
2018 03 18      2.50000     0.388551
2018 03 18      2.70000     0.244067
2018 03 18      2.90000     0.208083
2018 03 18      3.10000     0.176222
2018 03 18      3.30000     0.193662
2018 03 18      3.50000     0.377748
2018 03 18      3.70000      1.05352
2018 03 18      3.90000      2.05266
2018 03 18      4.10000      6.73465
2018 03 18      4.30000      26.3655
2018 03 18      4.50000      73.0755
2018 03 18      4.70000      139.766
2018 03 18      4.90000      191.049
2018 03 18      5.10000      210.762
2018 03 18      5.30000      187.368
2018 03 18      5.50000      144.923
2018 03 18      5.70000      104.719
2018 03 18      5.90000      75.0801
2018 03 18      6.10000      55.7081
2018 03 18      6.30000      16.5126
2018 03 18      6.50000      10.4438
2018 03 18      6.70000      1.84550
2018 03 18      6.90000     0.398375
2018 03 18      7.10000     0.247298
2018 03 18      7.30000     0.000000
2018 03 18      7.50000     0.000000
2018 03 18      7.70000     0.000000
2018 03 18      7.90000     0.000000
2018 03 19      2.10000     0.821906
2018 03 19      2.30000     0.478648
2018 03 19      2.50000     0.312054
2018 03 19      2.70000     0.222872
2018 03 19      2.90000     0.200744
2018 03 19      3.10000     0.170707
2018 03 19      3.30000     0.182749
2018 03 19      3.50000     0.369264
2018 03 19      3.70000      1.07382
2018 03 19      3.90000      6.60346
2018 03 19      4.10000      42.0223
2018 03 19      4.30000      124.851
2018 03 19      4.50000      231.774
2018 03 19      4.70000      307.192
2018 03 19      4.90000      320.692
2018 03 19      5.10000      290.081
2018 03 19      5.30000      232.633
2018 03 19      5.50000      170.158
2018 03 19      5.70000      117.291
2018 03 19      5.90000      77.0660
2018 03 19      6.10000      50.5759
2018 03 19      6.30000      31.3594
2018 03 19      6.50000      11.6639
2018 03 19      6.70000     0.997851
2018 03 19      6.90000     0.566190
2018 03 19      7.10000     0.268742
2018 03 19      7.30000     0.203456
2018 03 19      7.50000     0.000000
2018 03 19      7.70000     0.000000
2018 03 19      7.90000     0.000000
2018 03 20      2.10000     0.613301
2018 03 20      2.30000     0.610048
2018 03 20      2.50000     0.395401
2018 03 20      2.70000     0.257179
2018 03 20      2.90000     0.190846
2018 03 20      3.10000     0.184092
2018 03 20      3.30000     0.173650
2018 03 20      3.50000     0.363247
2018 03 20      3.70000      1.35444
2018 03 20      3.90000      10.9683
2018 03 20      4.10000      61.7679
2018 03 20      4.30000      172.150
2018 03 20      4.50000      301.087
2018 03 20      4.70000      388.187
2018 03 20      4.90000      416.421
2018 03 20      5.10000      388.769
2018 03 20      5.30000      327.148
2018 03 20      5.50000      263.867
2018 03 20      5.70000      198.623
2018 03 20      5.90000      141.159
2018 03 20      6.10000      96.4811
2018 03 20      6.30000      36.5354
2018 03 20      6.50000      22.5294
2018 03 20      6.70000      13.0796
2018 03 20      6.90000      7.47046
2018 03 20      7.10000      3.68066
2018 03 20      7.30000      1.63951
2018 03 20      7.50000     0.000000
2018 03 20      7.70000     0.000000
2018 03 20      7.90000     0.000000
2018 03 21      2.10000     0.376139
2018 03 21      2.30000     0.324859
2018 03 21      2.50000     0.225534
2018 03 21      2.70000     0.188150
2018 03 21      2.90000     0.174521
2018 03 21      3.10000     0.167674
2018 03 21      3.30000     0.177054
2018 03 21      3.50000     0.375802
2018 03 21      3.70000      1.62678
2018 03 21      3.90000      14.0974
2018 03 21      4.10000      71.3369
2018 03 21      4.30000      183.033
2018 03 21      4.50000      309.344
2018 03 21      4.70000      389.396
2018 03 21      4.90000      411.514
2018 03 21      5.10000      378.309
2018 03 21      5.30000      321.812
2018 03 21      5.50000      248.980
2018 03 21      5.70000      186.500
2018 03 21      5.90000      131.365
2018 03 21      6.10000      94.5704
2018 03 21      6.30000      65.4469
2018 03 21      6.50000      27.5591
2018 03 21      6.70000      19.8552
2018 03 21      6.90000      5.18561
2018 03 21      7.10000      2.86638
2018 03 21      7.30000      3.17018
2018 03 21      7.50000     0.000000
2018 03 21      7.70000     0.000000
2018 03 21      7.90000     0.000000
2018 03 22      2.10000     0.471863
2018 03 22      2.30000     0.572533
2018 03 22      2.50000     0.381355
2018 03 22      2.70000     0.219507
2018 03 22      2.90000     0.187234
2018 03 22      3.10000     0.173576
2018 03 22      3.30000     0.187954
2018 03 22      3.50000     0.413255
2018 03 22      3.70000      2.25915
2018 03 22      3.90000      21.0104
2018 03 22      4.10000      95.8025
2018 03 22      4.30000      214.602
2018 03 22      4.50000      352.466
2018 03 22      4.70000      437.993
2018 03 22      4.90000      439.250
2018 03 22      5.10000      372.083
2018 03 22      5.30000      293.092
2018 03 22      5.50000      219.927
2018 03 22      5.70000      162.478
2018 03 22      5.90000      114.753
2018 03 22      6.10000      77.9002
2018 03 22      6.30000      48.4744
2018 03 22      6.50000      14.4296
2018 03 22      6.70000      8.39416
2018 03 22      6.90000      4.92809
2018 03 22      7.10000      2.11350
2018 03 22      7.30000      2.54585
2018 03 22      7.50000      1.44278
2018 03 22      7.70000     0.000000
2018 03 22      7.90000     0.000000
2018 03 23      2.10000      1.06050
2018 03 23      2.30000     0.715305
2018 03 23      2.50000     0.376317
2018 03 23      2.70000     0.256135
2018 03 23      2.90000     0.204175
2018 03 23      3.10000     0.174088
2018 03 23      3.30000     0.175827
2018 03 23      3.50000     0.328384
2018 03 23      3.70000      1.91996
2018 03 23      3.90000      15.0760
2018 03 23      4.10000      56.4274
2018 03 23      4.30000      117.286
2018 03 23      4.50000      160.509
2018 03 23      4.70000      153.474
2018 03 23      4.90000      124.436
2018 03 23      5.10000      91.8343
2018 03 23      5.30000      62.0900
2018 03 23      5.50000      36.5390
2018 03 23      5.70000      20.6474
2018 03 23      5.90000      11.8865
2018 03 23      6.10000      6.27061
2018 03 23      6.30000      2.80897
2018 03 23      6.50000      1.08401
2018 03 23      6.70000     0.578273
2018 03 23      6.90000     0.181848
2018 03 23      7.10000     0.177018
2018 03 23      7.30000     0.000000
2018 03 23      7.50000     0.000000
2018 03 23      7.70000     0.000000
2018 03 23      7.90000     0.000000
2018 03 24      2.10000     0.444021
2018 03 24      2.30000     0.557128
2018 03 24      2.50000     0.303877
2018 03 24      2.70000     0.197505
2018 03 24      2.90000     0.191336
2018 03 24      3.10000     0.174071
2018 03 24      3.30000     0.183683
2018 03 24      3.50000     0.384994
2018 03 24      3.70000      2.86804
2018 03 24      3.90000      20.9101
2018 03 24      4.10000      66.7370
2018 03 24      4.30000      123.356
2018 03 24      4.50000      155.794
2018 03 24      4.70000      152.013
2018 03 24      4.90000      123.934
2018 03 24      5.10000      93.2721
2018 03 24      5.30000      66.8871
2018 03 24      5.50000      46.6451
2018 03 24      5.70000      30.7464
2018 03 24      5.90000      19.1271
2018 03 24      6.10000      11.2513
2018 03 24      6.30000      7.73905
2018 03 24      6.50000      2.96956
2018 03 24      6.70000      1.57607
2018 03 24      6.90000     0.870810
2018 03 24      7.10000     0.454887
2018 03 24      7.30000     0.330885
2018 03 24      7.50000     0.179581
2018 03 24      7.70000     0.000000
2018 03 24      7.90000     0.000000
2018 03 25      2.10000      1.32218
2018 03 25      2.30000     0.776446
2018 03 25      2.50000     0.407823
2018 03 25      2.70000     0.266569
2018 03 25      2.90000     0.198882
2018 03 25      3.10000     0.175860
2018 03 25      3.30000     0.178224
2018 03 25      3.50000     0.383255
2018 03 25      3.70000      3.54195
2018 03 25      3.90000      21.4127
2018 03 25      4.10000      59.3025
2018 03 25      4.30000      95.4344
2018 03 25      4.50000      110.894
2018 03 25      4.70000      112.326
2018 03 25      4.90000      115.197
2018 03 25      5.10000      115.248
2018 03 25      5.30000      104.449
2018 03 25      5.50000      81.7508
2018 03 25      5.70000      59.2969
2018 03 25      5.90000      39.1261
2018 03 25      6.10000      24.7857
2018 03 25      6.30000      3.69014
2018 03 25      6.50000      1.79475
2018 03 25      6.70000      1.42543
2018 03 25      6.90000      1.17242
2018 03 25      7.10000     0.000000
2018 03 25      7.30000     0.000000
2018 03 25      7.50000     0.000000
2018 03 25      7.70000     0.000000
2018 03 25      7.90000     0.000000
2018 03 26      2.10000     0.399907
2018 03 26      2.30000     0.468840
2018 03 26      2.50000     0.259370
2018 03 26      2.70000     0.212582
2018 03 26      2.90000     0.182833
2018 03 26      3.10000     0.164764
2018 03 26      3.30000     0.167205
2018 03 26      3.50000     0.399845
2018 03 26      3.70000      4.00897
2018 03 26      3.90000      21.7142
2018 03 26      4.10000      57.6730
2018 03 26      4.30000      90.9124
2018 03 26      4.50000      105.814
2018 03 26      4.70000      116.351
2018 03 26      4.90000      132.211
2018 03 26      5.10000      144.954
2018 03 26      5.30000      144.477
2018 03 26      5.50000      126.204
2018 03 26      5.70000      96.8742
2018 03 26      5.90000      66.5410
2018 03 26      6.10000      41.4503
2018 03 26      6.30000      26.5832
2018 03 26      6.50000      11.0121
2018 03 26      6.70000      5.66604
2018 03 26      6.90000      3.34359
2018 03 26      7.10000     0.735385
2018 03 26      7.30000     0.230805
2018 03 26      7.50000     0.188797
2018 03 26      7.70000     0.186862
2018 03 26      7.90000     0.000000
2018 03 27      2.10000      1.43381
2018 03 27      2.30000     0.843168
2018 03 27      2.50000     0.444020
2018 03 27      2.70000     0.281712
2018 03 27      2.90000     0.211571
2018 03 27      3.10000     0.168513
2018 03 27      3.30000     0.174564
2018 03 27      3.50000     0.491308
2018 03 27      3.70000      4.96577
2018 03 27      3.90000      23.6776
2018 03 27      4.10000      57.1021
2018 03 27      4.30000      87.7140
2018 03 27      4.50000      110.699
2018 03 27      4.70000      130.223
2018 03 27      4.90000      153.298
2018 03 27      5.10000      172.680
2018 03 27      5.30000      187.117
2018 03 27      5.50000      191.753
2018 03 27      5.70000      173.059
2018 03 27      5.90000      140.149
2018 03 27      6.10000      109.384
2018 03 27      6.30000      69.6963
2018 03 27      6.50000      28.2587
2018 03 27      6.70000      15.5920
2018 03 27      6.90000      7.15122
2018 03 27      7.10000      4.28459
2018 03 27      7.30000     0.000000
2018 03 27      7.50000     0.000000
2018 03 27      7.70000     0.000000
2018 03 27      7.90000     0.000000
2018 03 28      2.10000     0.465674
2018 03 28      2.30000     0.406975
2018 03 28      2.50000     0.226223
2018 03 28      2.70000     0.223840
2018 03 28      2.90000     0.181166
2018 03 28      3.10000     0.166089
2018 03 28      3.30000     0.165365
2018 03 28      3.50000     0.497264
2018 03 28      3.70000      4.85371
2018 03 28      3.90000      22.7676
2018 03 28      4.10000      54.5536
2018 03 28      4.30000      86.0287
2018 03 28      4.50000      114.325
2018 03 28      4.70000      144.358
2018 03 28      4.90000      180.623
2018 03 28      5.10000      217.540
2018 03 28      5.30000      242.029
2018 03 28      5.50000      241.977
2018 03 28      5.70000      216.846
2018 03 28      5.90000      172.263
2018 03 28      6.10000      126.806
2018 03 28      6.30000      86.2786
2018 03 28      6.50000      66.9945
2018 03 28      6.70000      16.7754
2018 03 28      6.90000      13.2405
2018 03 28      7.10000      7.19154
2018 03 28      7.30000      3.81149
2018 03 28      7.50000      1.92077
2018 03 28      7.70000      1.02324
2018 03 28      7.90000     0.000000
2018 03 29      2.10000     0.000000
2018 03 29      2.30000     0.000000
2018 03 29      2.50000     0.000000
2018 03 29      2.70000     0.000000
2018 03 29      2.90000     0.000000
2018 03 29      3.10000     0.000000
2018 03 29      3.30000     0.000000
2018 03 29      3.50000     0.000000
2018 03 29      3.70000     0.000000
2018 03 29      3.90000      24.9565
2018 03 29      4.10000      56.3283
2018 03 29      4.30000      90.6245
2018 03 29      4.50000      118.723
2018 03 29      4.70000      151.760
2018 03 29      4.90000      193.994
2018 03 29      5.10000      239.401
2018 03 29      5.30000      246.206
2018 03 29      5.50000      221.008
2018 03 29      5.70000      182.762
2018 03 29      5.90000      141.981
2018 03 29      6.10000      102.527
2018 03 29      6.30000      69.1314
2018 03 29      6.50000      39.4933
2018 03 29      6.70000      21.3076
2018 03 29      6.90000      9.05330
2018 03 29      7.10000      3.49688
2018 03 29      7.30000      1.41971
2018 03 29      7.50000     0.000000
2018 03 29      7.70000     0.000000
2018 03 29      7.90000     0.000000
2018 03 30      2.10000     0.802403
2018 03 30      2.30000     0.311060
2018 03 30      2.50000     0.256429
2018 03 30      2.70000     0.206016
2018 03 30      2.90000     0.188634
2018 03 30      3.10000     0.163914
2018 03 30      3.30000     0.183939
2018 03 30      3.50000     0.892157
2018 03 30      3.70000      7.91487
2018 03 30      3.90000      30.5031
2018 03 30      4.10000      65.7118
2018 03 30      4.30000      104.486
2018 03 30      4.50000      146.115
2018 03 30      4.70000      199.616
2018 03 30      4.90000      249.172
2018 03 30      5.10000      269.471
2018 03 30      5.30000      249.033
2018 03 30      5.50000      198.482
2018 03 30      5.70000      146.364
2018 03 30      5.90000      107.624
2018 03 30      6.10000      78.7052
