       6       0      7.47654     -2.04046
       6       1      6.84729     -1.76593
       6       2      7.00785     -1.83222
       6       3      6.69549     -1.70159
       6       4      6.52316     -1.62797
       6       5      6.63998     -1.67320
       6       6      6.67106     -1.67731
       6       7      6.49416     -1.60593
       6       8      6.57708     -1.65378
       6       9      6.72462     -1.72194
       6      10      6.56619     -1.67678
       6      11      6.31744     -1.58986
       6      12      6.22589     -1.56521
       6      13      6.31146     -1.61896
       6      14      6.26940     -1.60631
       6      15      6.34813     -1.64399
       6      16      6.47575     -1.70025
       6      17      6.45227     -1.69052
       6      18      6.46212     -1.69814
       6      19      6.49757     -1.71949
       6      20      6.54261     -1.74514
       6      21      6.45018     -1.70770
       6      22      6.12129     -1.56684
       6      23      6.09765     -1.55005
       7       0      6.04724     -1.52058
       7       1      6.06588     -1.52219
       7       2      6.01238     -1.49023
       7       3      6.38198     -1.63480
       7       4      5.94557     -1.45237
       7       5      5.75781     -1.36888
       7       6      6.06680     -1.49175
       7       7      6.11724     -1.52369
       7       8      5.80528     -1.41055
       7       9      5.85549     -1.44182
       7      10      6.00196     -1.50788
       7      11      5.85236     -1.45068
       7      12      5.88563     -1.47206
       7      13      6.06627     -1.55533
       7      14      5.85533     -1.47635
       7      15      6.18470     -1.62282
       7      16      6.24251     -1.65599
       7      17      6.12803     -1.61359
       7      18      5.94724     -1.54145
       7      19      6.11258     -1.63188
       7      20      7.05367     -2.02288
       7      21      6.89754     -1.96140
       7      22      5.88733     -1.53245
       7      23      6.15552     -1.63436
       8       0      6.32453     -1.69104
       8       1      6.22471     -1.62899
       8       2      6.08861     -1.55334
       8       3      5.87315     -1.45492
       8       4      5.68966     -1.36939
       8       5      5.69695     -1.36660
       8       6      6.05043     -1.51768
       8       7      7.08707     -1.92858
       8       8      6.56322     -1.70635
       8       9      6.42523     -1.70720
       8      10      7.44927     -2.23615
       8      11      8.12602     -2.66253
       8      12      7.70814     -2.80005
       8      13      6.53097     -2.22295
       8      14      10.2815     -3.52643
       8      15      11.3937     -4.09376
       8      16      9.78917     -3.60697
       8      17      10.5443     -4.03302
       8      18      10.8111     -4.10650
       8      19      10.7944     -4.08524
       8      20      10.3768     -3.86681
       8      21      10.0280     -3.64992
       8      22      10.0049     -3.62393
       8      23      10.1559     -3.71455
       9       0      9.55768     -3.42414
       9       1      8.51915     -2.89816
       9       2      8.73847     -2.96736
       9       3      9.91464     -3.37789
       9       4      9.10643     -3.01648
       9       5      9.21929     -2.97407
       9       6      9.58479     -3.12434
       9       7      9.28584     -2.95568
       9       8      8.86881     -2.76513
       9       9      8.59557     -2.66143
       9      10      8.15224     -2.48754
       9      11      8.72824     -2.73924
       9      12      7.85789     -2.38791
       9      13      8.19090     -2.51306
       9      14      8.02244     -2.43437
       9      15      9.99989     -3.17138
       9      16      8.54855     -2.55033
       9      17      7.76813     -2.19639
       9      18      7.29095     -1.97635
       9      19      7.22900     -1.91915
       9      20      7.56436     -2.05152
       9      21      6.69547     -1.68116
       9      22      7.01889     -1.80146
       9      23      6.44544     -1.55417
      10       0      7.08246     -1.79589
      10       1      7.27083     -1.86056
      10       2      6.55813     -1.58909
      10       3      6.58429     -1.59772
      10       4      6.78775     -1.68104
      10       5      6.84206     -1.66914
      10       6      7.10510     -1.76804
      10       7      6.74956     -1.64291
      10       8      6.36241     -1.49815
      10       9      6.77777     -1.66830
      10      10      6.27476     -1.47774
      10      11      6.38711     -1.52562
      10      12      6.30736     -1.49997
      10      13      6.51246     -1.58486
      10      14      6.58426     -1.61446
      10      15      6.32811     -1.50555
      10      16      6.44029     -1.55508
      10      17      6.44286     -1.55695
      10      18      6.37716     -1.53059
      10      19      6.40914     -1.54455
      10      20      6.36308     -1.52809
      10      21      6.43673     -1.55174
      10      22      6.25625     -1.47532
      10      23      6.19572     -1.45061
      11       0      6.16886     -1.43371
      11       1      6.05563     -1.38177
      11       2      6.02546     -1.36095
      11       3      5.85902     -1.29007
      11       4      5.77381     -1.25155
      11       5      6.06843     -1.36301
      11       6      6.07233     -1.36532
      11       7      5.75429     -1.24533
      11       8      5.88479     -1.31496
      11       9      5.83102     -1.30287
      11      10      5.69410     -1.25446
      11      11      5.70544     -1.26093
      11      12      5.75006     -1.28564
      11      13      5.68537     -1.26500
      11      14      5.61103     -1.23580
      11      15      5.74466     -1.29215
      11      16      5.62155     -1.24466
      11      17      5.69682     -1.28497
      11      18      5.67019     -1.28262
      11      19      5.57408     -1.24786
      11      20      5.60649     -1.26595
      11      21      5.60151     -1.26432
      11      22      5.44942     -1.19943
      11      23      5.49044     -1.21283
      12       0      5.57240     -1.23582
      12       1      5.34454     -1.12987
      12       2      5.43313     -1.15890
      12       3      5.38419     -1.13688
      12       4      5.12159     -1.02495
      12       5      5.06018    -0.996343
      12       6      5.16130     -1.04360
      12       7      5.12549     -1.04014
      12       8      5.39227     -1.15260
      12       9      5.98213     -1.41233
      12      10      7.14910     -1.89111
      12      11      4.98984     -1.02286
      12      12      5.84747     -1.39270
      12      13      5.85180     -1.40237
      12      14      5.41768     -1.23249
      12      15      5.90551     -1.44496
      12      16      5.46520     -1.27911
      12      17      5.99626     -1.53119
      12      18      6.57937     -1.86310
      12      19      6.97915     -2.05025
      12      20      6.38832     -1.81530
      12      21      6.33575     -1.78572
      12      22      6.33068     -1.76128
      12      23      6.10032     -1.65239
      13       0      5.92962     -1.56035
      13       1      5.94882     -1.55635
      13       2      5.94095     -1.53802
      13       3      5.82646     -1.47181
      13       4      5.58564     -1.33963
      13       5      5.34705     -1.22350
      13       6      5.08916     -1.12403
      13       7      4.64102    -0.961888
      13       8      5.35004     -1.25468
      13       9      6.01340     -1.53656
      13      10      7.97834     -2.37915
      13      11      10.4944     -3.38166
      13      12      8.40726     -2.51677
      13      13      9.55930     -3.18029
      13      14      10.8845     -3.65393
      13      15      9.34523     -2.97607
      13      16      8.80450     -2.74209
      13      17      9.39883     -3.07208
      13      18      9.53886     -3.22247
      13      19      9.81150     -3.47252
      13      20      10.6550     -3.69429
      13      21      11.2248     -4.00958
      13      22      10.6014     -3.78706
      13      23      9.83251     -3.38149
      14       0      9.28665     -3.07873
      14       1      8.63677     -2.87430
      14       2      9.39385     -3.11228
      14       3      8.18123     -2.49667
      14       4      9.38652     -2.89829
      14       5      11.8302     -3.91807
      14       6      10.1879     -3.04389
      14       7      8.38205     -2.23663
      14       8      7.88160     -2.06281
      14       9      7.60606     -1.97863
      14      10      7.35305     -1.89355
      14      11      7.33529     -1.89347
      14      12      7.23125     -1.88308
      14      13      7.37094     -1.95579
      14      14      7.66302     -2.09766
      14      15      9.58350     -2.81373
      14      16      8.29412     -2.27419
      14      17      7.20166     -1.82124
      14      18      7.08768     -1.77642
      14      19      7.01210     -1.74032
      14      20      6.91239     -1.69317
      14      21      6.75511     -1.62529
      14      22      6.64717     -1.57435
      14      23      6.59313     -1.54369
      15       0      6.49481     -1.51709
      15       1      6.93356     -1.60093
      15       2      7.41619     -1.74614
      15       3      7.22477     -1.65552
      15       4      6.57549     -1.39621
      15       5      6.53201     -1.36319
      15       6      6.48808     -1.36664
      15       7      6.97096     -1.61019
      15       8      9.21454     -2.57437
      15       9      7.30790     -1.79569
      15      10      6.85446     -1.62197
      15      11      6.77403     -1.60153
      15      12      6.55578     -1.51079
      15      13      6.48039     -1.48319
      15      14      6.67891     -1.56372
      15      15      7.93692     -2.08619
      15      16      7.68249     -1.98824
      15      17      6.73340     -1.59471
      15      18      7.02413     -1.70793
      15      19      7.23168     -1.80811
      15      20      7.36883     -1.86105
      15      21      6.63176     -1.55277
      15      22      6.50246     -1.48608
      15      23      6.61513     -1.52354
      16       0      6.27465     -1.37816
      16       1      6.48557     -1.45752
      16       2      6.44619     -1.43190
      16       3      6.30454     -1.35866
      16       4      6.12798     -1.27543
      16       5      6.17342     -1.29984
      16       6      6.09230     -1.27282
      16       7      6.24067     -1.33868
      16       8      6.02170     -1.25344
      16       9      8.42451     -2.23354
      16      10      7.78071     -2.01396
      16      11      6.24721     -1.38949
      16      12      6.94566     -1.67899
      16      13      6.80317     -1.63276
      16      14      6.33982     -1.44967
      16      15      6.45035     -1.49370
      16      16      6.32344     -1.44312
      16      17      6.38419     -1.47254
      16      18      6.37117     -1.47160
      16      19      6.09664     -1.36335
      16      20      6.02798     -1.33999
      16      21      5.96208     -1.31329
      16      22      6.14195     -1.38258
      16      23      5.88106     -1.27352
      17       0      5.67713     -1.18919
      17       1      5.78038     -1.22839
      17       2      5.65999     -1.17642
      17       3      5.57060     -1.13020
      17       4      5.56983     -1.12238
      17       5      5.56931     -1.11610
      17       6      5.58112     -1.12754
      17       7      5.56515     -1.13079
      17       8      5.52551     -1.12891
      17       9      5.54383     -1.14719
      17      10      5.81966     -1.25727
      17      11      5.48155     -1.12833
      17      12      5.57559     -1.17730
      17      13      5.59602     -1.19712
      17      14      5.30483     -1.07980
      17      15      5.38387     -1.11328
      17      16      5.48189     -1.15529
      17      17      5.43460     -1.13551
      17      18      5.44719     -1.14307
      17      19      5.41717     -1.13317
      17      20      5.44958     -1.14339
      17      21      5.39803     -1.11734
      17      22      5.42883     -1.12598
      17      23      5.65300     -1.22059
      18       0      5.40697     -1.11586
      18       1      5.32287     -1.07148
      18       2      5.36321     -1.08043
      18       3      5.27042     -1.02971
      18       4      5.21694     -1.00027
      18       5      5.30670     -1.04218
      18       6      5.38359     -1.06912
      18       7      5.27241     -1.03092
      18       8      5.36850     -1.08110
      18       9      5.39555     -1.10457
      18      10      5.40246     -1.11362
      18      11      5.47388     -1.14733
      18      12      5.53498     -1.17665
      18      13      5.47789     -1.15653
      18      14      5.64011     -1.22973
      18      15      5.73015     -1.27343
      18      16      5.65602     -1.24683
      18      17      5.64153     -1.24608
      18      18      5.80928     -1.31788
      18      19      5.91105     -1.36178
      18      20      5.75282     -1.30219
      18      21      5.72536     -1.29203
      18      22      5.52622     -1.19926
      18      23      5.23620     -1.07420
      19       0      5.48213     -1.19783
      19       1      5.41961     -1.17641
      19       2      5.08616     -1.00084
      19       3      4.58409    -0.747926
      19       4      4.69322    -0.782125
      19       5      4.19020    -0.564205
      19       6      5.63918     -1.17211
      19       7      5.30199     -1.08051
      19       8      8.27677     -2.38593
      19       9      7.51808     -2.04861
      19      10      9.45001     -2.88639
      19      11      9.00230     -2.75695
      19      12      8.61620     -2.58243
      19      13      8.42656     -2.50444
      19      14      8.22866     -2.42954
      19      15      8.21252     -2.44031
      19      16      8.18622     -2.43950
      19      17      8.14094     -2.44104
      19      18      8.54432     -2.73858
      19      19      8.38397     -2.69792
      19      20      8.01680     -2.50119
      19      21      8.88860     -2.79170
      19      22      9.05672     -2.79030
      19      23      8.18814     -2.42669
      20       0      8.10939     -2.38444
      20       1      8.52303     -2.51294
      20       2      7.93980     -2.25969
      20       3      7.97488     -2.23001
      20       4      7.50055     -1.97186
      20       5      7.36348     -1.90502
      20       6      7.51861     -1.93904
      20       7      9.84018     -3.09123
      20       8      8.98076     -2.64337
      20       9      8.67862     -2.54357
      20      10      8.83454     -2.68087
      20      11      8.80877     -2.68265
      20      12      8.34273     -2.53470
      20      13      7.76964     -2.30149
      20      14      7.99216     -2.38974
      20      15      7.44018     -2.15681
      20      16      7.41426     -2.14248
      20      17      8.86949     -2.71710
      20      18      8.63817     -2.59206
      20      19      8.08164     -2.32490
      20      20      7.35747     -2.02526
      20      21      7.55103     -2.09146
      20      22      7.31505     -1.98828
      20      23      7.33066     -1.99229
      21       0      7.50329     -2.04481
      21       1      7.19742     -1.92979
      21       2      7.21082     -1.91041
      21       3      7.31840     -1.92783
      21       4      7.13221     -1.86377
      21       5      7.05926     -1.79927
      21       6      7.12878     -1.77992
      21       7      7.15767     -1.79321
      21       8      6.96114     -1.71205
      21       9      7.53236     -1.99541
      21      10      6.87524     -1.72766
      21      11      7.00408     -1.78463
      21      12      7.56717     -2.06501
      21      13      10.1582     -3.22299
      21      14      10.8276     -3.42125
      21      15      9.34806     -2.76181
      21      16      8.30799     -2.31811
      21      17      8.20975     -2.27713
      21      18      8.22449     -2.32489
      21      19      8.83981     -2.60302
      21      20      8.40603     -2.36683
      21      21      7.70461     -2.06576
      21      22      7.36602     -1.91516
      21      23      7.00322     -1.76757
      22       0      7.11439     -1.78383
      22       1      7.23348     -1.75395
      22       2      7.29270     -1.70390
      22       3      6.60749     -1.42327
      22       4      6.70404     -1.42971
      22       5      6.55588     -1.38910
      22       6      6.37128     -1.32394
      22       7      6.75435     -1.52914
      22       8      6.15920     -1.32159
      22       9      6.40178     -1.43032
      22      10      7.40045     -1.86293
      22      11      7.10385     -1.75620
      22      12      6.59194     -1.55160
      22      13      6.59139     -1.53645
      22      14      6.58438     -1.53339
      22      15      6.40221     -1.45253
      22      16      6.26704     -1.40305
      22      17      6.09705     -1.34922
      22      18      7.60942     -1.98096
      22      19      7.68396     -2.01298
      22      20      8.41891     -2.26110
      22      21      7.52966     -1.90020
      22      22      7.14725     -1.73119
      22      23      6.84634     -1.60246
      23       0      7.03981     -1.68424
      23       1      6.52470     -1.47266
      23       2      6.08419     -1.29689
      23       3      6.32082     -1.39384
      23       4      7.13528     -1.68667
      23       5      7.00761     -1.62558
      23       6      6.63998     -1.46281
      23       7      6.58527     -1.44147
      23       8      6.59575     -1.44661
      23       9      6.62344     -1.45805
      23      10      6.57334     -1.43491
      23      11      6.37734     -1.36383
      23      12      6.62588     -1.48342
      23      13      6.54368     -1.45924
      23      14      6.06859     -1.27981
      23      15      6.39600     -1.42049
      23      16      6.34892     -1.39976
      23      17      5.96516     -1.24057
      23      18      5.91120     -1.21543
      23      19      5.89868     -1.20860
      23      20      5.84228     -1.19171
      23      21      5.66406     -1.11886
      23      22      5.66220     -1.11481
      23      23      5.75844     -1.13957
      24       0      5.76223     -1.13440
      24       1      5.66709     -1.08899
      24       2      5.67848     -1.08492
      24       3      5.75440     -1.10488
      24       4      5.69519     -1.07713
      24       5      5.73165     -1.08339
      24       6      5.71119     -1.06525
      24       7      5.65931     -1.05026
      24       8      5.66081     -1.06228
      24       9      5.46064    -0.988883
      24      10      5.50564     -1.00214
      24      11      5.81885     -1.12909
      24      12      5.81240     -1.13796
      24      13      5.84480     -1.23616
      24      14      8.32659     -2.25727
      24      15      9.74986     -2.73274
      24      16      8.68763     -2.30673
      24      17      7.66246     -1.95934
      24      18      7.59865     -1.96995
      24      19      7.14880     -1.77999
      24      20      6.84727     -1.64733
      24      21      6.31967     -1.46809
      24      22      6.80828     -1.81004
      24      23      6.10867     -1.41095
      25       0      6.40666     -1.42338
      25       1      7.78975     -1.98483
      25       2      7.14722     -1.71417
      25       3      7.46839     -1.87773
      25       4      7.66574     -1.94845
      25       5      6.98072     -1.68848
      25       6      7.17510     -1.83697
      25       7      7.01330     -1.77818
      25       8      7.19844     -1.86610
      25       9      7.04769     -1.83632
      25      10      8.07224     -2.24305
      25      11      8.22280     -2.35977
      25      12      7.40047     -2.02223
      25      13      7.53963     -2.07059
      25      14      7.54842     -2.07340
      25      15      8.35109     -2.40910
      25      16      9.31806     -2.86606
      25      17      9.89718     -2.97444
      25      18      9.21548     -2.60415
      25      19      8.18453     -2.18272
      25      20      7.35455     -1.84315
      25      21      7.25092     -1.79085
      25      22      7.12765     -1.73453
      25      23      6.54661     -1.49573
      26       0      6.99262     -1.67793
      26       1      7.18162     -1.75550
      26       2      7.75837     -1.96449
      26       3      7.06147     -1.66063
      26       4      7.06882     -1.62837
      26       5      6.97348     -1.58455
      26       6      6.81105     -1.48029
      26       7      6.65631     -1.39471
      26       8      7.14529     -1.69051
      26       9      6.53047     -1.50168
      26      10      6.95675     -1.68414
      26      11      6.92526     -1.68031
      26      12      6.63030     -1.56708
      26      13      6.81058     -1.64657
      26      14      6.78090     -1.63971
      26      15      6.71415     -1.61470
      26      16      6.91354     -1.70120
      26      17      6.87122     -1.68840
      26      18      6.65483     -1.60733
      26      19      6.87113     -1.70107
      26      20      7.18775     -1.83522
      26      21      6.89332     -1.71462
      26      22      6.58086     -1.57321
      26      23      6.99452     -1.72211
      27       0      6.61804     -1.55883
      27       1      5.67872     -1.15577
      27       2      6.57025     -1.51454
      27       3      6.54438     -1.50858
      27       4      6.35634     -1.42076
      27       5      6.27904     -1.38195
      27       6      6.24908     -1.37082
      27       7      6.19777     -1.35688
      27       8      6.16727     -1.36191
      27       9      6.49484     -1.51463
      27      10      6.18749     -1.41123
      27      11      6.81085     -1.66194
      27      12      6.95587     -1.73729
      27      13      6.39516     -1.51627
      27      14      6.47086     -1.56349
      27      15      6.34227     -1.53450
      27      16      6.93750     -1.79884
      27      17      7.53950     -2.07395
      27      18      7.69838     -2.16087
      27      19      8.27064     -2.36554
      27      20      7.37225     -1.96949
      27      21      7.16169     -1.87113
      27      22      6.79908     -1.72042
      27      23      6.57988     -1.62521
      28       0      6.67011     -1.65155
      28       1      6.64665     -1.63578
      28       2      6.57642     -1.59262
      28       3      6.54646     -1.57381
      28       4      6.55492     -1.56568
      28       5      6.50108     -1.53061
      28       6      6.49032     -1.51800
      28       7      6.57513     -1.55973
      28       8      6.58167     -1.57221
      28       9      6.70749     -1.63343
      28      10      6.59604     -1.61458
      28      11      6.85515     -1.72400
      28      12      6.69337     -1.66763
      28      13      7.95699     -2.25104
      28      14      9.50468     -2.85645
      28      15      8.36987     -2.37475
      28      16      7.19414     -1.89419
      28      17      7.09894     -1.86665
      28      18      6.91201     -1.79831
      28      19      6.92182     -1.81620
      28      20      6.75184     -1.75546
      28      21      6.78462     -1.78329
      28      22      7.34770     -2.02153
      28      23      7.97948     -2.23604
      29       0      7.36389     -1.97069
      29       1      6.95352     -1.78274
      29       2      6.97383     -1.77343
      29       3      6.89941     -1.73572
      29       4      6.74463     -1.67182
      29       5      6.70979     -1.64137
      29       6      6.78397     -1.66474
      29       7      6.90128     -1.70844
      29       8      6.75286     -1.65570
      29       9      6.34708     -1.54056
      29      10      6.55733     -1.67943
      29      11      6.78218     -1.86555
      29      12      7.35311     -2.40742
      29      13      7.64552     -2.49642
      29      14      8.26070     -2.81824
      29      15      8.41417     -2.84514
      29      16      7.78982     -2.56891
      29      17      7.75560     -2.53838
      29      18      7.79179     -2.54412
      29      19      7.67856     -2.47133
      29      20      7.48073     -2.37949
      29      21      7.67186     -2.44721
      29      22      7.62376     -2.39807
      29      23      7.17152     -2.19404
      30       0      7.01917     -2.09799
      30       1      6.71123     -1.94912
      30       2      6.92027     -1.99032
      30       3      6.28214     -1.66538
      30       4      5.63373     -1.39185
      30       5      7.11475     -2.00578
      30       6      7.60851     -2.19011
      30       7      7.17800     -2.00655
      30       8      8.60847     -2.61169
      30       9      6.56635     -1.78782
      30      10      7.79621     -2.28878
      30      11      8.14810     -2.44174
      30      12      8.04780     -2.40731
      30      13      7.67466     -2.26516
      30      14      7.82847     -2.33483
      30      15      7.72561     -2.30860
      30      16      8.00804     -2.43605
      30      17      7.87662     -2.38454
      30      18      7.89559     -2.39460
      30      19      7.95770     -2.42163
      30      20      7.88893     -2.39103
      30      21      7.69114     -2.30129
      30      22      7.95202     -2.40249
      30      23      7.77945     -2.32386
      31       0      7.70425     -2.27924
      31       1      7.60541     -2.22330
      31       2      7.51433     -2.17004
      31       3      7.41005     -2.11645
      31       4      7.30217     -2.06211
      31       5      7.19585     -2.01158
      31       6      7.07772     -1.95209
      31       7      6.73429     -1.80539
      31       8      8.85404     -2.64838
      31       9      10.6471     -3.38232
      31      10      8.06553     -2.38333
      31      11      7.55606     -2.18047
      31      12      7.68415     -2.28652
      31      13      11.0302     -3.67137
      31      14      9.83977     -3.12722
      31      15      7.87237     -2.30316
      31      16      7.54384     -2.18037
      31      17      7.51792     -2.25150
      31      18      7.38647     -2.21839
      31      19      8.06369     -2.59432
      31      20      8.81712     -2.96572
      31      21      7.95365     -2.63626
      31      22      8.51800     -2.71296
      31      23      9.05568     -2.80295
      32       0      8.41693     -2.49679
      32       1      7.73696     -2.19966
      32       2      7.68163     -2.15827
      32       3      7.90528     -2.20962
      32       4      7.62147     -2.06492
      32       5      7.38333     -1.94776
      32       6      7.16699     -1.84666
      32       7      7.11668     -1.83247
      32       8      7.12780     -1.84713
      32       9      6.97707     -1.79540
      32      10      6.92835     -1.78797
      32      11      7.08304     -1.85924
      32      12      7.12840     -1.87763
      32      13      7.13414     -1.88848
      32      14      7.06958     -1.85979
      32      15      7.06471     -1.85421
      32      16      7.11336     -1.87638
      32      17      7.10709     -1.88346
      32      18      6.94893     -1.82021
      32      19      7.19278     -1.93520
      32      20      7.96750     -2.24126
      32      21      7.03000     -1.86641
      32      22      7.60154     -2.09283
      32      23      7.26026     -1.95618
      33       0      6.36145     -1.59697
      33       1      6.23127     -1.54702
      33       2      6.82434     -1.78500
      33       3      7.44797     -2.02711
      33       4      6.63956     -1.67502
      33       5      6.84062     -1.75001
      33       6      6.76814     -1.71486
      33       7      6.60539     -1.65742
      33       8      6.67295     -1.70915
      33       9      6.66511     -1.71557
      33      10      6.89317     -1.80870
      33      11      6.65442     -1.70914
      33      12      6.55156     -1.67199
      33      13      6.64945     -1.70530
      33      14      6.74236     -1.73651
      33      15      6.63610     -1.69430
      33      16      6.63369     -1.68423
      33      17      6.64724     -1.70244
      33      18      6.89469     -1.81281
      33      19      8.33110     -2.39180
      33      20      7.74719     -2.14794
      33      21      7.11440     -1.86833
      33      22      7.42484     -1.99380
      33      23      7.15802     -1.87870
      34       0      7.06478     -1.83765
      34       1      7.04009     -1.82441
      34       2      6.98605     -1.79282
      34       3      7.00418     -1.78556
      34       4      6.79427     -1.69420
      34       5      6.82640     -1.69868
      34       6      6.72763     -1.66227
      34       7      6.47272     -1.57420
      34       8      6.52419     -1.61353
      34       9      6.62631     -1.66424
      34      10      6.92133     -1.77650
      34      11      8.32338     -2.35852
      34      12      6.91166     -1.78695
      34      13      6.96115     -1.81616
      34      14      6.99562     -1.84251
      34      15      6.72204     -1.73895
      34      16      6.58891     -1.69102
      34      17      6.76566     -1.76617
      34      18      6.87067     -1.81923
      34      19      6.64296     -1.73075
      34      20      6.83280     -1.83921
      34      21      8.15858     -2.36158
      34      22      7.50015     -2.08398
      34      23      6.81098     -1.79235
      35       0      6.48000     -1.64986
      35       1      6.66732     -1.72154
      35       2      6.70864     -1.73930
      35       3      6.77288     -1.76297
      35       4      6.65477     -1.71365
      35       5      6.63958     -1.70321
      35       6      6.55241     -1.66781
      35       7      6.45463     -1.63294
      35       8      6.45885     -1.64886
      35       9      6.42676     -1.65714
      35      10      6.72894     -1.78920
      35      11      6.76405     -1.81383
      35      12      6.72832     -1.81161
      35      13      6.79334     -1.85028
      35      14      6.94845     -1.93251
      35      15      7.06721     -1.99811
      35      16      7.18280     -2.06177
      35      17      7.77520     -2.42865
      35      18      7.60820     -2.39007
      35      19      8.65610     -2.62839
      35      20      8.25119     -2.45491
      35      21      7.36326     -2.08098
      35      22      7.28304     -2.05351
      35      23      7.52341     -2.14457
      36       0      7.27612     -2.04335
      36       1      6.60356     -1.76838
      36       2      6.64589     -1.79258
      36       3      7.66249     -2.27978
      36       4      7.81587     -2.36703
      36       5      7.53192     -2.24241
      36       6      7.56346     -2.24531
      36       7      7.42149     -2.18082
      36       8      10.2045     -3.33232
      36       9      9.29596     -2.95555
      36      10      7.85434     -2.34495
      36      11      8.21226     -2.48532
      36      12      9.28359     -2.91190
      36      13      11.4033     -3.74864
      36      14      9.08688     -2.80705
      36      15      8.70975     -2.64336
      36      16      8.89066     -2.75051
      36      17      9.03031     -2.82538
      36      18      9.61972     -3.03872
      36      19      8.39263     -2.50018
      36      20      7.87555     -2.26481
      36      21      7.82492     -2.23384
      36      22      7.67227     -2.15640
      36      23      7.51610     -2.08276
      37       0      7.41531     -2.02441
      37       1      7.36162     -1.99752
      37       2      7.30640     -1.95369
      37       3      7.14085     -1.88748
      37       4      6.91406     -1.78506
      37       5      7.15707     -1.89122
      37       6      7.59553     -2.05655
      37       7      8.00580     -2.23214
      37       8      8.25107     -2.35712
      37       9      8.91332     -2.63402
      37      10      8.22601     -2.37085
